,Sensirion T (deg C),Sensirion Vol. flow (ln/min)
2024-08-19 09:47:28.655173,25.485,1.9993430167671247
2024-08-19 09:47:28.665173,25.475,1.9989193373823468
2024-08-19 09:47:28.675173,25.6,2.0001903755366808
2024-08-19 09:47:28.689840,25.55,1.9993430167671247
2024-08-19 09:47:28.699840,25.52,2.0014614136910147
2024-08-19 09:47:28.709840,25.53,2.0010377343062364
2024-08-19 09:47:28.712590,25.535,1.9989193373823468
2024-08-19 09:47:28.722590,25.49,1.9993430167671247
2024-08-19 09:47:28.732590,25.545,1.9993430167671247
2024-08-19 09:47:28.747797,25.605,1.9984956579975692
2024-08-19 09:47:28.757797,25.49,1.9984956579975692
2024-08-19 09:47:28.767797,25.535,1.9993430167671247
2024-08-19 09:47:28.777577,25.515,1.996377261073679
2024-08-19 09:47:28.787577,25.535,2.0001903755366808
2024-08-19 09:47:28.797577,25.505,1.9989193373823468
2024-08-19 09:47:28.807577,25.565,2.0001903755366808
2024-08-19 09:47:28.819953,25.475,1.9984956579975692
2024-08-19 09:47:28.829953,25.57,1.998071978612791
2024-08-19 09:47:28.833708,25.575,2.0010377343062364
2024-08-19 09:47:28.843708,25.555,1.998071978612791
2024-08-19 09:47:28.853708,25.535,2.0001903755366808
2024-08-19 09:47:28.866242,25.535,1.9993430167671247
2024-08-19 09:47:28.876242,25.535,1.9984956579975692
2024-08-19 09:47:28.886242,25.58,1.998071978612791
2024-08-19 09:47:28.891772,25.475,1.998071978612791
2024-08-19 09:47:28.901772,25.56,1.997648299228013
2024-08-19 09:47:28.911772,25.515,1.9989193373823468
2024-08-19 09:47:28.921772,25.51,1.9989193373823468
2024-08-19 09:47:28.929789,25.515,1.997648299228013
2024-08-19 09:47:28.939789,25.54,1.9997666961519027
2024-08-19 09:47:28.949789,25.525,1.997648299228013
2024-08-19 09:47:28.966060,25.495,1.998071978612791
2024-08-19 09:47:28.976060,25.535,1.998071978612791
2024-08-19 09:47:28.986060,25.55,1.9984956579975692
2024-08-19 09:47:28.996060,25.565,1.9972246198432348
2024-08-19 09:47:29.005356,25.52,2.000614054921459
2024-08-19 09:47:29.015356,25.555,1.998071978612791
2024-08-19 09:47:29.025356,25.575,1.997648299228013
2024-08-19 09:47:29.035731,25.545,2.0001903755366808
2024-08-19 09:47:29.045731,25.495,1.9997666961519027
2024-08-19 09:47:29.058566,25.535,2.0010377343062364
2024-08-19 09:47:29.068566,25.495,1.9989193373823468
2024-08-19 09:47:29.078566,25.535,2.000614054921459
2024-08-19 09:47:29.087758,25.52,2.000614054921459
2024-08-19 09:47:29.097758,25.585,2.0010377343062364
2024-08-19 09:47:29.107758,25.545,2.0001903755366808
2024-08-19 09:47:29.109180,25.64,2.001885093075792
2024-08-19 09:47:29.119180,25.535,2.0001903755366808
2024-08-19 09:47:29.129180,25.575,2.0010377343062364
2024-08-19 09:47:29.139180,25.51,2.0010377343062364
2024-08-19 09:47:29.149115,25.525,1.9997666961519027
2024-08-19 09:47:29.159115,25.515,2.0014614136910147
2024-08-19 09:47:29.169115,25.54,1.9997666961519027
2024-08-19 09:47:29.181549,25.535,2.002732451845348
2024-08-19 09:47:29.191549,25.505,1.9989193373823468
2024-08-19 09:47:29.201549,25.515,2.0010377343062364
2024-08-19 09:47:29.212691,25.56,1.9993430167671247
2024-08-19 09:47:29.222691,25.525,2.001885093075792
2024-08-19 09:47:29.232691,25.535,1.9989193373823468
2024-08-19 09:47:29.236687,25.515,1.9997666961519027
2024-08-19 09:47:29.246687,25.59,2.0010377343062364
2024-08-19 09:47:29.256687,25.525,2.0010377343062364
2024-08-19 09:47:29.266687,25.575,2.0014614136910147
2024-08-19 09:47:29.277951,25.525,2.000614054921459
2024-08-19 09:47:29.287951,25.635,1.9997666961519027
2024-08-19 09:47:29.297951,25.49,2.0001903755366808
2024-08-19 09:47:29.313597,25.585,2.0014614136910147
2024-08-19 09:47:29.323597,25.505,2.0001903755366808
2024-08-19 09:47:29.329574,25.525,2.0023087724605704
2024-08-19 09:47:29.339574,25.505,2.0010377343062364
2024-08-19 09:47:29.349574,25.555,1.9993430167671247
2024-08-19 09:47:29.359574,25.475,2.0010377343062364
2024-08-19 09:47:29.370593,25.52,2.0010377343062364
2024-08-19 09:47:29.380593,25.47,2.0001903755366808
2024-08-19 09:47:29.390593,25.56,2.0010377343062364
2024-08-19 09:47:29.399779,25.595,2.0001903755366808
2024-08-19 09:47:29.409779,25.6,2.0010377343062364
2024-08-19 09:47:29.419779,25.52,2.0014614136910147
2024-08-19 09:47:29.429779,25.605,2.000614054921459
2024-08-19 09:47:29.441813,25.605,1.9993430167671247
2024-08-19 09:47:29.451813,25.505,1.9993430167671247
2024-08-19 09:47:29.461360,25.545,2.0001903755366808
2024-08-19 09:47:29.471360,25.5,2.000614054921459
2024-08-19 09:47:29.481360,25.515,2.000614054921459
2024-08-19 09:47:29.500900,25.535,2.000614054921459
2024-08-19 09:47:29.510900,25.475,1.9989193373823468
2024-08-19 09:47:29.511405,25.515,1.9989193373823468
2024-08-19 09:47:29.520900,25.565,2.001885093075792
2024-08-19 09:47:29.521405,25.555,2.0010377343062364
2024-08-19 09:47:29.531405,25.56,1.9984956579975692
2024-08-19 09:47:29.541405,25.485,1.9993430167671247
2024-08-19 09:47:29.565298,25.53,1.9997666961519027
2024-08-19 09:47:29.575298,25.535,1.9972246198432348
2024-08-19 09:47:29.585277,25.6,1.996800940458457
2024-08-19 09:47:29.585298,25.565,1.9984956579975692
2024-08-19 09:47:29.595277,25.555,1.9997666961519027
2024-08-19 09:47:29.605277,25.59,1.997648299228013
2024-08-19 09:47:29.613060,25.49,2.0001903755366808
2024-08-19 09:47:29.623060,25.58,1.9984956579975692
2024-08-19 09:47:29.633060,25.525,2.0001903755366808
2024-08-19 09:47:29.643060,25.53,1.9997666961519027
2024-08-19 09:47:29.666093,25.515,2.000614054921459
2024-08-19 09:47:29.676093,25.52,1.9997666961519027
2024-08-19 09:47:29.679124,25.53,1.998071978612791
2024-08-19 09:47:29.689124,25.54,1.9997666961519027
2024-08-19 09:47:29.699124,25.605,1.998071978612791
2024-08-19 09:47:29.701158,25.525,1.9993430167671247
2024-08-19 09:47:29.711158,25.52,1.9989193373823468
2024-08-19 09:47:29.721158,25.495,1.998071978612791
2024-08-19 09:47:29.731158,25.575,1.996377261073679
2024-08-19 09:47:29.741193,25.555,2.0001903755366808
2024-08-19 09:47:29.751193,25.53,1.9993430167671247
2024-08-19 09:47:29.761193,25.5,1.9984956579975692
2024-08-19 09:47:29.771193,25.535,1.9989193373823468
2024-08-19 09:47:29.781193,25.55,1.997648299228013
2024-08-19 09:47:29.791193,25.535,1.9984956579975692
2024-08-19 09:47:29.803744,25.475,1.9972246198432348
2024-08-19 09:47:29.813744,25.57,1.9997666961519027
2024-08-19 09:47:29.823744,25.51,1.9989193373823468
2024-08-19 09:47:29.836992,25.56,1.996377261073679
2024-08-19 09:47:29.846992,25.56,1.9984956579975692
2024-08-19 09:47:29.856992,25.56,2.0001903755366808
2024-08-19 09:47:29.863619,25.51,2.0001903755366808
2024-08-19 09:47:29.873619,25.51,1.9997666961519027
2024-08-19 09:47:29.883619,25.58,1.9989193373823468
2024-08-19 09:47:29.893619,25.56,2.0001903755366808
2024-08-19 09:47:29.905184,25.495,1.9993430167671247
2024-08-19 09:47:29.915184,25.515,1.9989193373823468
2024-08-19 09:47:29.926701,25.505,2.0010377343062364
2024-08-19 09:47:29.936701,25.595,1.9997666961519027
2024-08-19 09:47:29.946701,25.545,1.9984956579975692
2024-08-19 09:47:29.949748,25.565,1.9989193373823468
2024-08-19 09:47:29.959748,25.58,2.000614054921459
2024-08-19 09:47:29.969748,25.605,1.9997666961519027
2024-08-19 09:47:29.979748,25.515,1.9993430167671247
2024-08-19 09:47:29.989218,25.55,2.0001903755366808
2024-08-19 09:47:29.999218,25.55,1.9993430167671247
2024-08-19 09:47:30.009218,25.52,2.0023087724605704
2024-08-19 09:47:30.023008,25.495,2.000614054921459
2024-08-19 09:47:30.033008,25.57,2.0001903755366808
2024-08-19 09:47:30.043008,25.535,2.0001903755366808
2024-08-19 09:47:30.052500,25.515,2.000614054921459
2024-08-19 09:47:30.062500,25.555,1.9993430167671247
2024-08-19 09:47:30.072500,25.535,2.0014614136910147
2024-08-19 09:47:30.081203,25.53,2.000614054921459
2024-08-19 09:47:30.091203,25.61,1.9984956579975692
2024-08-19 09:47:30.101203,25.63,2.001885093075792
2024-08-19 09:47:30.106944,25.56,2.0001903755366808
2024-08-19 09:47:30.116944,25.53,2.0014614136910147
2024-08-19 09:47:30.126944,25.535,2.0010377343062364
2024-08-19 09:47:30.136944,25.53,2.001885093075792
2024-08-19 09:47:30.146933,25.605,2.0001903755366808
2024-08-19 09:47:30.156933,25.56,1.9993430167671247
2024-08-19 09:47:30.166933,25.48,2.0023087724605704
2024-08-19 09:47:30.181380,25.54,2.0014614136910147
2024-08-19 09:47:30.191380,25.545,2.0010377343062364
2024-08-19 09:47:30.201380,25.54,2.001885093075792
2024-08-19 09:47:30.211497,25.485,2.0001903755366808
2024-08-19 09:47:30.221497,25.545,1.9993430167671247
2024-08-19 09:47:30.231497,25.475,2.0014614136910147
2024-08-19 09:47:30.242029,25.57,2.0010377343062364
2024-08-19 09:47:30.252029,25.54,2.000614054921459
2024-08-19 09:47:30.262029,25.49,2.000614054921459
2024-08-19 09:47:30.271081,25.515,2.0014614136910147
2024-08-19 09:47:30.281081,25.535,1.9997666961519027
2024-08-19 09:47:30.291081,25.535,2.0023087724605704
2024-08-19 09:47:30.305388,25.495,2.000614054921459
2024-08-19 09:47:30.315388,25.495,1.9997666961519027
2024-08-19 09:47:30.325388,25.59,2.000614054921459
2024-08-19 09:47:30.337388,25.55,1.9997666961519027
2024-08-19 09:47:30.347388,25.54,2.000614054921459
2024-08-19 09:47:30.354591,25.59,2.0001903755366808
2024-08-19 09:47:30.357388,25.485,2.0001903755366808
2024-08-19 09:47:30.364591,25.47,2.0014614136910147
2024-08-19 09:47:30.374591,25.53,2.000614054921459
2024-08-19 09:47:30.384591,25.585,2.0014614136910147
2024-08-19 09:47:30.399277,25.535,1.998071978612791
2024-08-19 09:47:30.409277,25.535,2.0010377343062364
2024-08-19 09:47:30.419277,25.535,2.0014614136910147
2024-08-19 09:47:30.434752,25.56,2.0001903755366808
2024-08-19 09:47:30.444752,25.53,1.9989193373823468
2024-08-19 09:47:30.454752,25.535,2.0010377343062364
2024-08-19 09:47:30.458774,25.54,2.0014614136910147
2024-08-19 09:47:30.468774,25.535,2.0014614136910147
2024-08-19 09:47:30.478774,25.55,1.997648299228013
2024-08-19 09:47:30.493807,25.51,2.0001903755366808
2024-08-19 09:47:30.503807,25.56,2.0010377343062364
2024-08-19 09:47:30.513807,25.465,1.9984956579975692
2024-08-19 09:47:30.516048,25.535,2.0001903755366808
2024-08-19 09:47:30.526048,25.58,1.9989193373823468
2024-08-19 09:47:30.536048,25.56,2.0001903755366808
2024-08-19 09:47:30.546048,25.53,2.0001903755366808
2024-08-19 09:47:30.560740,25.53,2.0014614136910147
2024-08-19 09:47:30.570740,25.535,2.0001903755366808
2024-08-19 09:47:30.574874,25.555,1.9997666961519027
2024-08-19 09:47:30.584874,25.64,2.001885093075792
2024-08-19 09:47:30.594874,25.53,2.0001903755366808
2024-08-19 09:47:30.604874,25.565,2.0014614136910147
2024-08-19 09:47:30.614681,25.52,2.000614054921459
2024-08-19 09:47:30.624681,25.59,2.000614054921459
2024-08-19 09:47:30.634681,25.485,2.0001903755366808
2024-08-19 09:47:30.646691,25.53,2.000614054921459
2024-08-19 09:47:30.656691,25.555,1.9993430167671247
2024-08-19 09:47:30.666691,25.53,2.0014614136910147
2024-08-19 09:47:30.682213,25.54,1.9993430167671247
2024-08-19 09:47:30.692213,25.58,2.000614054921459
2024-08-19 09:47:30.702213,25.475,1.9993430167671247
2024-08-19 09:47:30.708162,25.56,2.000614054921459
2024-08-19 09:47:30.718162,25.615,1.9997666961519027
2024-08-19 09:47:30.728162,25.555,1.9989193373823468
2024-08-19 09:47:30.732945,25.535,2.000614054921459
2024-08-19 09:47:30.742945,25.49,2.0001903755366808
2024-08-19 09:47:30.752945,25.47,2.001885093075792
2024-08-19 09:47:30.762945,25.5,1.9989193373823468
2024-08-19 09:47:30.772948,25.545,2.000614054921459
2024-08-19 09:47:30.782948,25.545,1.9984956579975692
2024-08-19 09:47:30.792948,25.535,2.000614054921459
2024-08-19 09:47:30.806496,25.53,1.9997666961519027
2024-08-19 09:47:30.816496,25.535,2.001885093075792
2024-08-19 09:47:30.826496,25.48,2.000614054921459
2024-08-19 09:47:30.832435,25.515,2.0001903755366808
2024-08-19 09:47:30.842435,25.525,2.0001903755366808
2024-08-19 09:47:30.852435,25.555,1.9997666961519027
2024-08-19 09:47:30.862182,25.525,2.001885093075792
2024-08-19 09:47:30.872182,25.515,1.9989193373823468
2024-08-19 09:47:30.882182,25.58,2.002732451845348
2024-08-19 09:47:30.894198,25.5,2.0001903755366808
2024-08-19 09:47:30.904198,25.525,1.9989193373823468
2024-08-19 09:47:30.914198,25.5,2.000614054921459
2024-08-19 09:47:30.926431,25.535,2.0010377343062364
2024-08-19 09:47:30.936431,25.545,2.000614054921459
2024-08-19 09:47:30.946431,25.54,2.000614054921459
2024-08-19 09:47:30.956604,25.535,2.0023087724605704
2024-08-19 09:47:30.966604,25.595,2.0001903755366808
2024-08-19 09:47:30.976604,25.525,2.0014614136910147
2024-08-19 09:47:30.981243,25.6,1.9993430167671247
2024-08-19 09:47:30.991243,25.59,2.001885093075792
2024-08-19 09:47:31.001243,25.535,2.0001903755366808
2024-08-19 09:47:31.011243,25.485,1.9989193373823468
2024-08-19 09:47:31.022543,25.495,1.997648299228013
2024-08-19 09:47:31.032543,25.54,1.9993430167671247
2024-08-19 09:47:31.042543,25.48,1.9993430167671247
2024-08-19 09:47:31.058762,25.575,1.9972246198432348
2024-08-19 09:47:31.068762,25.52,1.998071978612791
2024-08-19 09:47:31.078762,25.555,1.9984956579975692
2024-08-19 09:47:31.084615,25.49,2.000614054921459
2024-08-19 09:47:31.094615,25.515,1.998071978612791
2024-08-19 09:47:31.104615,25.48,1.9997666961519027
2024-08-19 09:47:31.114158,25.515,1.998071978612791
2024-08-19 09:47:31.124158,25.475,1.9997666961519027
2024-08-19 09:47:31.134158,25.495,1.9989193373823468
2024-08-19 09:47:31.147015,25.52,1.997648299228013
2024-08-19 09:47:31.157015,25.535,1.9989193373823468
2024-08-19 09:47:31.167015,25.53,1.9989193373823468
2024-08-19 09:47:31.171326,25.56,1.9993430167671247
2024-08-19 09:47:31.181326,25.565,2.0010377343062364
2024-08-19 09:47:31.191326,25.605,1.9997666961519027
2024-08-19 09:47:31.201326,25.545,1.9997666961519027
2024-08-19 09:47:31.210766,25.56,2.0010377343062364
2024-08-19 09:47:31.220766,25.5,2.0010377343062364
2024-08-19 09:47:31.230766,25.515,2.0014614136910147
2024-08-19 09:47:31.245454,25.515,2.000614054921459
2024-08-19 09:47:31.255454,25.55,2.001885093075792
2024-08-19 09:47:31.265454,25.58,1.9997666961519027
2024-08-19 09:47:31.276648,25.545,1.9997666961519027
2024-08-19 09:47:31.286648,25.54,2.000614054921459
2024-08-19 09:47:31.296648,25.56,2.000614054921459
2024-08-19 09:47:31.302374,25.52,2.000614054921459
2024-08-19 09:47:31.312374,25.555,1.9993430167671247
2024-08-19 09:47:31.322374,25.52,1.9997666961519027
2024-08-19 09:47:31.328503,25.55,2.000614054921459
2024-08-19 09:47:31.338503,25.52,1.9993430167671247
2024-08-19 09:47:31.348503,25.52,2.000614054921459
2024-08-19 09:47:31.358503,25.565,1.9984956579975692
2024-08-19 09:47:31.366344,25.53,1.9989193373823468
2024-08-19 09:47:31.376344,25.52,1.9972246198432348
2024-08-19 09:47:31.386344,25.48,1.9984956579975692
2024-08-19 09:47:31.400968,25.48,1.9993430167671247
2024-08-19 09:47:31.410968,25.53,1.998071978612791
2024-08-19 09:47:31.420968,25.56,1.997648299228013
2024-08-19 09:47:31.428900,25.495,1.9984956579975692
2024-08-19 09:47:31.438900,25.535,1.998071978612791
2024-08-19 09:47:31.448900,25.535,1.9989193373823468
2024-08-19 09:47:31.462393,25.535,1.998071978612791
2024-08-19 09:47:31.472393,25.47,1.996800940458457
2024-08-19 09:47:31.482393,25.56,1.9984956579975692
2024-08-19 09:47:31.488691,25.51,1.998071978612791
2024-08-19 09:47:31.498691,25.515,1.998071978612791
2024-08-19 09:47:31.508691,25.47,1.9989193373823468
2024-08-19 09:47:31.516727,25.505,1.9997666961519027
2024-08-19 09:47:31.526727,25.5,1.9997666961519027
2024-08-19 09:47:31.536727,25.555,2.0001903755366808
2024-08-19 09:47:31.546727,25.535,1.998071978612791
2024-08-19 09:47:31.553660,25.535,2.0001903755366808
2024-08-19 09:47:31.563660,25.625,2.000614054921459
2024-08-19 09:47:31.573660,25.48,1.9993430167671247
2024-08-19 09:47:31.584045,25.55,2.000614054921459
2024-08-19 09:47:31.594045,25.455,1.998071978612791
2024-08-19 09:47:31.604045,25.6,2.0014614136910147
2024-08-19 09:47:31.621249,25.535,2.0001903755366808
2024-08-19 09:47:31.631249,25.565,2.0014614136910147
2024-08-19 09:47:31.641249,25.535,1.9997666961519027
2024-08-19 09:47:31.653281,25.54,2.0001903755366808
2024-08-19 09:47:31.663281,25.555,2.000614054921459
2024-08-19 09:47:31.673281,25.48,2.0001903755366808
2024-08-19 09:47:31.682340,25.505,2.0014614136910147
2024-08-19 09:47:31.692340,25.505,1.9993430167671247
2024-08-19 09:47:31.702340,25.58,2.0010377343062364
2024-08-19 09:47:31.707594,25.545,2.0010377343062364
2024-08-19 09:47:31.717594,25.5,2.0014614136910147
2024-08-19 09:47:31.727594,25.535,2.000614054921459
2024-08-19 09:47:31.740963,25.51,2.0010377343062364
2024-08-19 09:47:31.750963,25.53,2.000614054921459
2024-08-19 09:47:31.760963,25.455,2.0010377343062364
2024-08-19 09:47:31.770679,25.555,2.0001903755366808
2024-08-19 09:47:31.780679,25.47,2.0001903755366808
2024-08-19 09:47:31.790679,25.475,2.000614054921459
2024-08-19 09:47:31.793057,25.48,1.9993430167671247
2024-08-19 09:47:31.803057,25.555,2.0010377343062364
2024-08-19 09:47:31.813057,25.55,2.0001903755366808
2024-08-19 09:47:31.823057,25.495,2.0010377343062364
2024-08-19 09:47:31.836608,25.48,2.000614054921459
2024-08-19 09:47:31.846608,25.515,2.000614054921459
2024-08-19 09:47:31.856608,25.515,1.9984956579975692
2024-08-19 09:47:31.866081,25.5,2.0031561312301265
2024-08-19 09:47:31.876081,25.56,2.0014614136910147
2024-08-19 09:47:31.886081,25.51,1.9989193373823468
2024-08-19 09:47:31.928871,25.435,1.9997666961519027
2024-08-19 09:47:31.931013,25.505,1.9989193373823468
2024-08-19 09:47:31.938871,25.555,1.9984956579975692
2024-08-19 09:47:31.941013,25.54,1.9997666961519027
2024-08-19 09:47:31.948871,25.545,1.9989193373823468
2024-08-19 09:47:31.951013,25.58,2.0001903755366808
2024-08-19 09:47:31.958871,25.48,2.000614054921459
2024-08-19 09:47:31.969598,25.6,1.997648299228013
2024-08-19 09:47:31.979598,25.575,1.9997666961519027
2024-08-19 09:47:31.989598,25.49,1.9993430167671247
2024-08-19 09:47:31.999598,25.565,2.0001903755366808
2024-08-19 09:47:32.009598,25.565,2.001885093075792
2024-08-19 09:47:32.012177,25.53,2.0001903755366808
2024-08-19 09:47:32.022177,25.545,2.0010377343062364
2024-08-19 09:47:32.032177,25.555,1.9997666961519027
2024-08-19 09:47:32.042177,25.52,2.001885093075792
2024-08-19 09:47:32.060756,25.56,2.0001903755366808
2024-08-19 09:47:32.070756,25.475,2.000614054921459
2024-08-19 09:47:32.080756,25.62,2.000614054921459
2024-08-19 09:47:32.081986,25.53,2.0001903755366808
2024-08-19 09:47:32.091986,25.54,2.000614054921459
2024-08-19 09:47:32.101986,25.495,2.000614054921459
2024-08-19 09:47:32.115372,25.56,2.0023087724605704
2024-08-19 09:47:32.125372,25.515,1.9989193373823468
2024-08-19 09:47:32.135372,25.515,1.9997666961519027
2024-08-19 09:47:32.146034,25.475,2.000614054921459
2024-08-19 09:47:32.156034,25.485,1.9989193373823468
2024-08-19 09:47:32.166034,25.515,1.9993430167671247
2024-08-19 09:47:32.169575,25.62,2.000614054921459
2024-08-19 09:47:32.179575,25.615,2.0010377343062364
2024-08-19 09:47:32.189575,25.58,1.9989193373823468
2024-08-19 09:47:32.199575,25.53,2.000614054921459
2024-08-19 09:47:32.207833,25.51,1.9993430167671247
2024-08-19 09:47:32.217833,25.555,1.9997666961519027
2024-08-19 09:47:32.227833,25.61,1.9989193373823468
2024-08-19 09:47:32.239913,25.505,1.9997666961519027
2024-08-19 09:47:32.249913,25.495,1.9993430167671247
2024-08-19 09:47:32.259913,25.6,1.9972246198432348
2024-08-19 09:47:32.269904,25.55,1.9989193373823468
2024-08-19 09:47:32.279904,25.455,1.9993430167671247
2024-08-19 09:47:32.289904,25.545,1.9989193373823468
2024-08-19 09:47:32.303729,25.56,1.9984956579975692
2024-08-19 09:47:32.313729,25.565,1.9984956579975692
2024-08-19 09:47:32.323729,25.455,1.998071978612791
2024-08-19 09:47:32.335641,25.495,1.9993430167671247
2024-08-19 09:47:32.345641,25.52,1.9993430167671247
2024-08-19 09:47:32.355641,25.56,1.9993430167671247
2024-08-19 09:47:32.366032,25.535,1.9997666961519027
2024-08-19 09:47:32.376032,25.59,2.0001903755366808
2024-08-19 09:47:32.386032,25.505,1.997648299228013
2024-08-19 09:47:32.395916,25.515,2.000614054921459
2024-08-19 09:47:32.405916,25.58,1.9989193373823468
2024-08-19 09:47:32.415916,25.545,2.0001903755366808
2024-08-19 09:47:32.418361,25.555,2.000614054921459
2024-08-19 09:47:32.428361,25.53,2.000614054921459
2024-08-19 09:47:32.438361,25.565,2.0001903755366808
2024-08-19 09:47:32.448361,25.59,2.0010377343062364
2024-08-19 09:47:32.463703,25.53,2.0001903755366808
2024-08-19 09:47:32.473703,25.525,1.9993430167671247
2024-08-19 09:47:32.483703,25.6,1.9997666961519027
2024-08-19 09:47:32.488137,25.52,2.0001903755366808
2024-08-19 09:47:32.498137,25.495,2.000614054921459
2024-08-19 09:47:32.508137,25.515,2.0010377343062364
2024-08-19 09:47:32.519155,25.525,1.9997666961519027
2024-08-19 09:47:32.529155,25.53,2.0010377343062364
2024-08-19 09:47:32.539155,25.62,1.9997666961519027
2024-08-19 09:47:32.549155,25.555,2.0010377343062364
2024-08-19 09:47:32.561645,25.575,1.9993430167671247
2024-08-19 09:47:32.571645,25.495,2.0010377343062364
2024-08-19 09:47:32.575723,25.495,2.0014614136910147
2024-08-19 09:47:32.585723,25.55,2.0010377343062364
2024-08-19 09:47:32.595723,25.53,2.0010377343062364
2024-08-19 09:47:32.605723,25.58,2.0014614136910147
2024-08-19 09:47:32.617270,25.505,1.9997666961519027
2024-08-19 09:47:32.627270,25.515,2.000614054921459
2024-08-19 09:47:32.637270,25.535,1.9997666961519027
2024-08-19 09:47:32.645907,25.525,2.000614054921459
2024-08-19 09:47:32.655907,25.525,2.000614054921459
2024-08-19 09:47:32.665907,25.575,2.000614054921459
2024-08-19 09:47:32.679895,25.495,2.001885093075792
2024-08-19 09:47:32.689895,25.475,1.9997666961519027
2024-08-19 09:47:32.699895,25.58,2.0010377343062364
2024-08-19 09:47:32.708104,25.515,1.9997666961519027
2024-08-19 09:47:32.718104,25.55,2.000614054921459
2024-08-19 09:47:32.728104,25.475,2.0010377343062364
2024-08-19 09:47:32.733707,25.585,2.0001903755366808
2024-08-19 09:47:32.743707,25.51,2.0010377343062364
2024-08-19 09:47:32.753707,25.535,1.9984956579975692
2024-08-19 09:47:32.763707,25.475,1.9993430167671247
2024-08-19 09:47:32.775347,25.52,1.9989193373823468
2024-08-19 09:47:32.785347,25.495,1.9989193373823468
2024-08-19 09:47:32.795347,25.5,1.9989193373823468
2024-08-19 09:47:32.814290,25.575,1.9989193373823468
2024-08-19 09:47:32.824290,25.56,1.9984956579975692
2024-08-19 09:47:32.824842,25.545,1.9984956579975692
2024-08-19 09:47:32.834842,25.525,2.0001903755366808
2024-08-19 09:47:32.844842,25.525,1.9993430167671247
2024-08-19 09:47:32.854842,25.605,2.000614054921459
2024-08-19 09:47:32.867379,25.555,2.0010377343062364
2024-08-19 09:47:32.877379,25.575,2.0001903755366808
2024-08-19 09:47:32.887379,25.58,2.0010377343062364
2024-08-19 09:47:32.899457,25.545,2.000614054921459
2024-08-19 09:47:32.909457,25.56,1.9993430167671247
2024-08-19 09:47:32.919457,25.57,2.0010377343062364
2024-08-19 09:47:32.925839,25.49,1.9989193373823468
2024-08-19 09:47:32.935839,25.51,1.9993430167671247
2024-08-19 09:47:32.945839,25.53,1.9997666961519027
2024-08-19 09:47:32.953427,25.58,1.9993430167671247
2024-08-19 09:47:32.963427,25.57,2.0001903755366808
2024-08-19 09:47:32.973427,25.515,1.9989193373823468
2024-08-19 09:47:32.983427,25.56,1.9997666961519027
2024-08-19 09:47:32.999353,25.52,1.9997666961519027
2024-08-19 09:47:33.009353,25.575,1.9997666961519027
2024-08-19 09:47:33.011323,25.525,1.998071978612791
2024-08-19 09:47:33.021323,25.55,1.9984956579975692
2024-08-19 09:47:33.031323,25.57,1.9997666961519027
2024-08-19 09:47:33.041323,25.495,1.998071978612791
2024-08-19 09:47:33.055515,25.505,1.9989193373823468
2024-08-19 09:47:33.065515,25.49,1.9972246198432348
2024-08-19 09:47:33.075515,25.55,1.998071978612791
2024-08-19 09:47:33.085511,25.505,1.996800940458457
2024-08-19 09:47:33.095511,25.475,1.9989193373823468
2024-08-19 09:47:33.105511,25.58,1.996800940458457
2024-08-19 09:47:33.115337,25.535,1.9989193373823468
2024-08-19 09:47:33.125337,25.525,1.9972246198432348
2024-08-19 09:47:33.135337,25.535,1.997648299228013
2024-08-19 09:47:33.145376,25.57,1.996800940458457
2024-08-19 09:47:33.155376,25.58,1.997648299228013
2024-08-19 09:47:33.165376,25.515,1.9972246198432348
2024-08-19 09:47:33.171530,25.535,1.997648299228013
2024-08-19 09:47:33.181530,25.52,1.9959535816889011
2024-08-19 09:47:33.191530,25.435,1.997648299228013
2024-08-19 09:47:33.201530,25.5,1.996800940458457
2024-08-19 09:47:33.212087,25.52,1.997648299228013
2024-08-19 09:47:33.222087,25.475,1.996800940458457
2024-08-19 09:47:33.232087,25.53,1.9972246198432348
2024-08-19 09:47:33.239539,25.54,1.997648299228013
2024-08-19 09:47:33.249539,25.525,1.996800940458457
2024-08-19 09:47:33.259539,25.56,1.996377261073679
2024-08-19 09:47:33.269188,25.53,1.996377261073679
2024-08-19 09:47:33.279188,25.545,1.998071978612791
2024-08-19 09:47:33.289188,25.535,1.997648299228013
2024-08-19 09:47:33.300625,25.56,1.998071978612791
2024-08-19 09:47:33.310625,25.505,1.9993430167671247
2024-08-19 09:47:33.320625,25.56,1.996377261073679
2024-08-19 09:47:33.332859,25.545,1.9993430167671247
2024-08-19 09:47:33.342859,25.585,1.9989193373823468
2024-08-19 09:47:33.352859,25.51,1.9993430167671247
2024-08-19 09:47:33.365643,25.56,1.9989193373823468
2024-08-19 09:47:33.375643,25.575,2.000614054921459
2024-08-19 09:47:33.385643,25.535,1.9997666961519027
2024-08-19 09:47:33.394778,25.54,1.9997666961519027
2024-08-19 09:47:33.404778,25.535,2.000614054921459
2024-08-19 09:47:33.414778,25.51,1.9989193373823468
2024-08-19 09:47:33.419198,25.555,2.0001903755366808
2024-08-19 09:47:33.429198,25.565,2.000614054921459
2024-08-19 09:47:33.439198,25.595,1.9993430167671247
2024-08-19 09:47:33.449198,25.58,2.0001903755366808
2024-08-19 09:47:33.462670,25.495,1.9989193373823468
